SessionID,TreatmentNumber,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Pair,RoleTrust,InGroup,input_self[1],input_self[2],input_self[3],input_self[4],input_self[5],input_self[6],input_other[1],input_other[2],input_other[3],input_other[4],input_other[5],input_other[6],chosen_option[1],chosen_option[2],chosen_option[3],chosen_option[4],chosen_option[5],chosen_option[6],item_order[1],item_order[2],item_order[3],item_order[4],item_order[5],item_order[6],random_numbers[1],random_numbers[2],random_numbers[3],random_numbers[4],random_numbers[5],random_numbers[6],all_unique,item_rank,svoGroup,Role,raven1,raven2,raven3,raven4,raven5,Q1,Q2,Q3,Q4,Q5,GroupCorrect1,GroupCorrect2,GroupCorrect3,GroupCorrect4,GroupCorrect5,ravenfeedback1,RoleDictator,TrustGame,TrustGameResponder,trustfeedback1,Trio,Allocation,ravenprofit,trustprofit,dictatorprofit,AllocationDummy,TimeOKColorOK,TimeChatGroup1raven1OK,TimeChatGroupraven2OK,TimeChatGroupraven3OK,TimeChatGroupraven4OK,TimeChatGroupraven5OK,checker1,checker2,checker3,counter,fakepropose,fakerespond,TimePracticeTrustOK,TimeAEPracticeTrustOK,TimeTrustGameProposeOK,TimeAETrustGameResponseOK,Other1,Other2,Other1Team,Other2Team,Other1Num,Other2Num,TimeDictatorAllocateOK,random_dict,Dictator_roundpay,Dictator_team,Dictator_num,random_round,DictatorProfit,SelectedTeam,SelectedNum,item_num,self[1],self[2],self[3],self[4],self[5],self[6],self[7],self[8],self[9],other[1],other[2],other[3],other[4],other[5],other[6],other[7],other[8],other[9],option,LeaveStage,TimeSVOItemsOK,TimeKillSVOItemsOK,mean_to_self,mean_to_other,k,svo_angle,svo_type,avg_dist_to_equality,avg_dist_to_altruist,avg_dist_to_joint,avg_dist_to_indiv,j,not_altru_indiv,inequality_aversion_score,payed_slider,svoProfit,kept_of_sender,received_from_sender,TimeSummaryOK,q1,q2,q3,q4,q5,TimeOKCollectivismOK,totalpayoff,ToPay,TimeFinalFeedbackOK,
140603_1201,2,subjects,5,12,3,0,0,1,12,1,4,170,200,170,170,200,200,30,100,170,30,100,100,9,9,9,9,1,1,2,1,3,5,6,4,0.142182079,0.082996421,0.453843073,0.92084104,0.996914174,0.502203493,1,7,5,1,5,0,6,4,6,0,0,10,0,10,0,0,5,0,5,-1,2,0,0,-1,8,35,30,200,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,4,2,2,4,14,2,30,3,4,2,30,3,4,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,9,0,-4,-,185,88.33333333,7,21.59531045,3,-99,-99,-99,-99,16,0,-99,6,200,0,0,24,5,4,6,3,2,99999,460,92,13,30
140603_1201,2,subjects,5,13,4,0,0,1,1,2,1,170,200,170,170,200,200,170,100,170,30,100,100,1,9,9,9,1,1,4,2,5,3,1,6,0.654197457,0.043865539,0.740523436,0.564438352,0.010505126,0.749658172,1,7,8,2,1,0,6,1,6,10,0,10,0,10,5,0,5,0,5,-1,3,0,0,-1,7,35,45,0,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,3,3,3,25,2,35,3,3,2,30,4,1,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,1,0,-162,-,185,111.6666667,7,28.44292862,2,-99,-99,-99,-99,16,0,-99,2,100,200,100,18,4,5,6,6,4,99999,175,35,0,100
140603_1201,2,subjects,5,14,4,0,0,1,2,2,2,170,200,170,170,200,200,170,100,170,30,100,100,1,9,9,9,1,1,2,4,3,6,5,1,0.098311149,0.559650376,0.216358264,0.91382378,0.594458578,0.096653409,1,7,8,1,1,0,6,3,6,10,0,10,0,10,5,0,5,0,5,-1,3,0,0,-1,8,35,45,0,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,3,4,4,21,2,35,3,4,4,35,6,2,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,1,0,-52,-,185,111.6666667,7,28.44292862,2,-99,-99,-99,-99,16,0,-99,2,200,0,0,23,6,6,6,6,4,99999,280,56,0,170
140603_1201,2,subjects,5,15,4,0,0,1,3,2,3,170,200,170,170,200,170,170,100,170,30,100,170,1,9,9,9,1,9,4,1,2,3,6,5,0.35348758,0.10199419,0.205732408,0.248937578,0.787297964,0.381806533,1,7,7,2,1,3,6,2,6,10,0,10,10,10,5,0,5,0,5,-1,3,0,0,-1,4,35,55,0,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,2,4,1,21,2,20,2,1,4,20,6,3,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,1,0,-12,-,180,123.3333333,7,32.39139321,2,-99,-99,-99,-99,16,0,-99,2,65,185,65,24,6,6,6,3,4,99999,140,28,0,100
140603_1201,2,subjects,5,16,4,0,0,1,4,2,4,170,185,135,170,150,170,170,65,185,30,150,170,1,5,5,9,5,9,3,2,4,5,6,1,0.442986341,0.310382249,0.448845699,0.862025764,0.977396442,0.065327694,1,7,7,1,1,6,6,0,6,10,0,10,0,10,5,0,5,0,5,-1,3,0,0,-1,3,35,45,0,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,2,3,2,21,2,35,2,2,2,35,3,2,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,1,0,-81,-,163.3333333,128.3333333,7,36.75928817,2,-99,-99,-99,-99,16,0,-99,2,185,0,0,21,6,6,5,5,1,99999,265,53,0,170
140603_1201,2,subjects,5,17,5,0,0,1,5,2,1,170,200,170,170,200,170,170,100,170,30,100,170,1,9,9,9,1,9,3,2,5,4,6,1,0.0950384,0.066949873,0.225315733,0.120350853,0.881524302,0.059142649,1,7,10,2,1,4,6,2,6,10,10,10,10,10,5,0,5,5,0,-1,2,0,0,-1,5,35,65,0,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,3,1,1,23,2,30,5,1,5,30,5,1,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,1,0,-42,-,180,123.3333333,7,32.39139321,2,-99,-99,-99,-99,16,0,-99,1,100,170,100,17,5,4,5,4,3,99999,195,39,0,170
140603_1201,2,subjects,5,18,5,0,0,1,6,2,2,170,200,170,144,175,181,100,100,170,94,125,144,5,9,9,6,3,6,5,4,6,3,1,2,0.769566152,0.518533927,0.962556492,0.333344353,0.023315188,0.188641676,1,7,10,1,1,0,6,2,0,10,0,10,10,0,5,0,5,5,0,-1,2,0,0,-1,6,50,45,0,0,20,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,3,2,2,0,2,30,5,2,5,30,5,2,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,9,0,-150,-,173.3333333,122.1666667,7,33.22705123,2,-99,-99,-99,-99,16,0,-99,1,170,0,0,12,5,5,6,5,5,99999,245,49,14,100
140603_1201,2,subjects,5,19,5,0,0,1,7,2,3,170,200,170,135,200,185,170,100,170,115,100,135,1,9,9,5,1,5,2,5,4,6,1,3,0.226519923,0.578345483,0.315475019,0.681172136,0.136529246,0.248116561,1,7,9,2,1,4,6,2,6,10,10,10,10,10,5,0,5,5,0,-1,2,0,0,-1,1,35,65,0,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,1,3,1,25,2,30,5,3,1,45,3,3,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,9,0,-91,-,176.6666667,131.6666667,7,35.11859388,2,-99,-99,-99,-99,16,0,-99,1,170,170,170,23,5,5,6,5,5,99999,280,56,0,170
140603_1201,2,subjects,5,20,5,0,0,1,8,2,4,170,200,170,170,200,200,170,100,170,30,100,100,1,9,9,9,1,1,3,6,5,2,1,4,0.317750185,0.743592069,0.500645772,0.161360448,0.05010249,0.409122876,1,7,9,1,1,4,6,2,6,10,10,10,10,10,5,0,5,5,0,-1,2,0,0,-1,2,35,65,0,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,1,4,2,20,2,30,5,4,5,30,5,4,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,9,0,-60,-,185,111.6666667,7,28.44292862,2,-99,-99,-99,-99,16,0,-99,1,170,0,0,14,6,6,6,6,6,99999,265,53,13,30
140603_1201,2,subjects,5,21,6,0,0,1,9,2,1,170,200,170,126,150,170,170,100,170,136,150,170,1,9,9,4,5,9,3,5,6,1,4,2,0.152088596,0.948273765,0.985046776,0.063022866,0.778936059,0.128170486,1,7,12,2,0,6,6,2,6,0,0,10,10,10,0,0,5,0,5,-1,3,0,0,-1,5,35,40,0,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,3,5,1,1,24,2,35,5,1,1,35,1,3,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,9,0,-142,-,164.3333333,149.3333333,7,41.74395206,2,-99,-99,-99,-99,16,0,-99,5,100,200,100,12,6,5,6,6,6,99999,175,35,2,100
140603_1201,2,subjects,5,22,6,0,0,1,10,2,2,170,200,170,170,200,200,170,100,170,30,100,100,1,9,9,9,1,1,2,4,6,1,3,5,0.742559347,0.837554899,0.967543417,0.194940259,0.747921565,0.954904086,1,7,12,1,1,4,6,3,6,10,10,10,0,10,0,0,5,0,5,-1,3,0,0,-1,6,0,50,0,0,70,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,3,5,2,2,16,2,50,5,2,3,35,5,4,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,1,0,-62,-,185,111.6666667,7,28.44292862,2,-99,-99,-99,-99,16,0,-99,5,200,0,0,3,6,3,5,5,6,99999,285,57,0,100
140603_1201,2,subjects,5,23,6,0,0,1,11,2,3,170,200,170,161,188,193,153,100,170,51,113,118,2,9,9,8,2,3,3,1,2,5,4,6,0.577289633,0.427366192,0.50739231,0.78517914,0.736780736,0.899122097,1,7,11,2,1,6,6,0,6,10,0,10,0,10,0,0,5,0,5,-1,3,0,0,-1,1,40,40,0,0,30,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,5,1,3,20,2,35,5,3,3,35,4,1,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,3,0,-36,-,180.3333333,117.5,7,30.77352618,2,-99,-99,-99,-99,16,0,-99,5,100,200,100,15,5,5,6,6,5,99999,175,35,18,118
140603_1201,2,subjects,5,24,6,0,0,1,12,2,4,170,170,170,170,200,200,170,30,170,30,100,100,1,1,9,9,1,1,1,3,6,2,4,5,0.179175886,0.505812902,0.765741924,0.236724754,0.63716666,0.686961954,1,7,11,1,1,0,6,2,6,10,0,10,10,10,0,0,5,0,5,-1,3,0,0,-1,2,20,50,0,0,50,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,5,2,4,20,2,35,5,4,1,35,3,4,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,1,0,-32,-,180,100,7,25.82099197,2,-99,-99,-99,-99,16,0,-99,5,200,0,0,23,4,5,3,3,2,99999,285,57,10,100
150121_0921,2,subjects,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,5,3,2,0.893951275,0.584544245,0.063054434,0.649398453,0.417862026,0.076315903,1,1,2,2,0,1,6,3,6,0,0,10,0,10,0,0,5,0,5,-1,1,40,1,-1,2,35,30,111,0,35,18,0,49,31,64,30,0,1,1,4,10,1,99999,99999,17,0,2,3,4,6,2,2,99999,3,35,6,2,2,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,9,0,0,0,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,0,-1,-1,-1,-1,-1,0,141,24,0,
150121_0921,2,subjects,1,2,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,6,4,0.648312749,0.192367598,0.215369769,0.233904061,0.670507251,0.427663776,1,1,2,1,5,1,6,3,6,0,0,10,0,10,0,0,5,0,5,-1,1,150,225,-1,1,35,30,225,0,35,26,90,4,86,8,41,0,1,1,4,150,225,99999,99999,21,0,2,3,2,4,1,1,99999,3,35,4,1,2,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,255,43,-,
150121_0921,2,subjects,1,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,6,0.122212404,0.645067496,0.244138389,0.7462324,0.007066777,0.816015205,1,1,1,2,0,1,6,3,6,0,0,10,0,10,0,0,5,0,5,-1,1,50,75,-1,4,50,30,175,0,20,27,0,14,88,91,42,0,1,1,4,150,150,99999,99999,3,0,2,3,3,6,3,4,99999,3,35,6,4,4,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,205,35,-,
150121_0921,2,subjects,1,4,1,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,6,4,3,0.771320691,0.586849605,0.168242299,0.794122771,0.756404709,0.641345092,1,1,1,1,1,1,6,3,6,10,0,10,0,10,0,0,5,0,5,-1,1,150,6,-1,6,35,40,6,0,35,6,0,51,106,67,51,0,1,1,4,50,25,99999,99999,8,0,2,3,2,5,3,3,99999,3,35,5,3,4,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,46,8,-,
150121_0921,2,subjects,1,5,2,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,5,3,0.83761344,0.626027331,0.419746866,0.020077323,0.631738325,0.541027412,1,1,4,2,5,1,6,2,6,0,0,10,10,10,0,0,5,0,5,-1,2,100,101,-1,1,35,40,151,0,35,28,0,0,94,19,0,0,1,1,5,80,100,99999,99999,20,0,3,1,4,1,1,2,99999,3,35,4,1,4,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,191,32,-,
150121_0921,2,subjects,1,6,2,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,4,6,2,0.755873131,0.342977316,0.046191706,0.439805796,0.929438705,0.112844918,1,1,4,1,1,1,6,2,6,10,0,10,10,10,0,0,5,0,5,-1,1,50,25,-1,5,35,50,125,0,35,22,98,55,40,28,51,0,1,1,4,150,50,99999,99999,17,0,2,3,5,6,2,1,99999,3,35,6,1,5,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,175,30,-,
150121_0921,2,subjects,1,7,2,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,3,5,0.439569085,0.030093823,0.808885315,0.991452548,0.629249368,0.935494989,1,1,3,2,1,0,6,6,6,10,0,10,0,10,0,0,5,0,5,-1,2,70,70,-1,6,40,40,150,0,30,27,85,0,105,96,8,0,1,1,5,60,30,99999,99999,15,0,3,1,5,1,3,4,99999,3,35,5,3,2,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,190,32,-,
150121_0921,2,subjects,1,8,2,0,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,4,1,5,0.786884975,0.755628186,0.991812789,0.842924863,0.685579879,0.927947883,1,1,3,1,0,1,6,2,6,0,0,10,10,10,0,0,5,0,5,-1,1,100,90,-1,8,35,40,140,0,35,25,0,84,25,40,1,0,1,0,4,150,150,99999,99999,18,0,2,3,4,4,3,4,99999,3,35,4,4,4,0,0,0,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,180,30,-,
150121_0921,2,subjects,1,9,3,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,6,2,0.440278962,0.262938962,0.751155501,0.550221654,0.864282252,0.435125046,1,1,6,2,1,4,6,2,8,10,10,10,10,0,5,0,5,5,0,-1,1,30,90,-1,7,35,55,210,0,35,26,92,36,74,16,71,0,1,1,4,1,2,99999,99999,20,0,2,3,3,5,2,1,99999,3,35,5,1,1,35,5,1,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,300,50,-,
150121_0921,2,subjects,1,10,3,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,6,5,3,0.047706842,0.631107877,0.038165067,0.662908407,0.641100312,0.50160043,1,1,6,1,1,4,6,2,8,10,10,10,10,0,5,0,5,5,0,-1,2,150,200,-1,7,35,55,200,0,35,27,8,9,16,13,66,0,1,1,4,150,225,99999,99999,20,0,3,1,5,3,1,1,99999,3,35,5,1,1,35,5,1,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,290,49,-,
150121_0921,2,subjects,1,11,3,0,0,0,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,2,1,0.959720315,0.256863976,0.986576863,0.575345115,0.086967867,0.023873632,1,1,5,2,1,0,6,2,8,10,0,10,10,0,5,0,5,5,0,-1,2,50,56,-1,4,35,45,156,0,35,26,48,0,80,3,72,0,1,1,4,1,1,99999,99999,21,0,3,1,6,1,4,3,99999,3,35,6,4,4,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,201,34,-,
150121_0921,2,subjects,1,12,3,0,0,0,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,5,4,0.21513391,0.225545679,0.769086805,0.397330172,0.641376254,0.542838804,1,1,5,1,1,4,6,2,8,10,10,10,10,0,5,0,5,5,0,-1,1,150,225,-1,3,35,55,225,0,35,22,87,18,62,33,62,1,0,0,4,0,0,99999,99999,19,0,2,3,5,6,4,3,99999,3,35,6,3,4,0,0,0,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,280,47,-,
150121_0921,2,subjects,1,13,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,1,2,0.92819431,0.97294295,0.523856027,0.491782373,0.019332983,0.177326791,1,1,8,2,1,0,6,2,6,10,0,10,10,10,5,0,0,5,5,-1,3,40,1,-1,1,35,55,119,0,35,26,0,0,2,51,24,0,1,1,4,12,12,99999,99999,21,14,1,2,1,2,2,1,99999,3,30,4,1,2,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,174,29,-,
150121_0921,2,subjects,1,14,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,5,4,1,0.668946954,0.395224778,0.800241556,0.768522058,0.720640224,0.041924897,1,1,8,1,1,3,6,2,6,10,0,10,10,10,5,0,0,5,5,-1,2,150,225,-1,2,35,55,225,0,35,27,7,1,2,12,16,0,1,1,4,150,225,99999,99999,11,17,3,1,6,1,2,1,99999,3,35,6,2,1,35,6,2,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,315,53,-,
150121_0921,2,subjects,1,15,4,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,5,4,1,0.398428942,0.362638815,0.610700672,0.564649435,0.448242933,0.252156041,1,1,7,2,1,3,8,2,6,10,0,0,10,10,5,0,0,5,5,-1,2,50,75,-1,8,35,45,75,0,35,5,52,36,52,96,32,0,1,1,9,130,180,99999,99999,19,7,3,1,4,2,4,4,99999,3,35,4,4,1,35,4,4,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,155,26,-,
150121_0921,2,subjects,1,16,4,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,1,2,5,0.280093048,0.168500561,0.918180008,0.140261614,0.162172264,0.891200832,1,1,7,1,1,1,8,2,6,10,0,0,10,10,5,0,0,5,5,-1,3,150,6,-1,8,35,45,444,0,35,5,30,22,19,40,0,1,0,0,4,6,0,99999,99999,9,20,1,2,2,4,4,3,99999,3,30,4,4,5,0,0,0,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,489,82,-,
150121_0921,2,subjects,1,17,5,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,3,1,5,0.181303519,0.412748502,0.973978872,0.376943627,0.149562746,0.808140224,1,1,10,2,1,6,6,0,6,10,0,10,0,10,0,0,0,0,0,-1,3,100,101,-1,7,35,30,199,0,35,21,19,17,45,0,4,0,1,1,7,100,100,99999,99999,22,21,1,2,3,3,1,2,99999,3,30,5,1,3,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,229,39,-,
150121_0921,2,subjects,1,18,5,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,4,2,3,0.870571688,0.161776282,0.82832286,0.825349027,0.202996909,0.331369704,1,1,10,1,5,6,6,3,7,0,0,10,0,0,0,0,0,0,0,-1,2,50,25,-1,5,35,10,125,0,35,5,32,19,49,4,2,0,1,1,4,1,1,99999,99999,18,6,3,1,6,2,1,2,99999,3,35,6,1,5,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,135,23,-,
150121_0921,2,subjects,1,19,5,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,6,1,0.397550491,0.785866649,0.429391537,0.622313606,0.88650783,0.064070228,1,1,9,2,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,3,70,70,-1,6,35,0,140,0,35,26,0,2,0,0,25,0,1,1,4,150,225,99999,99999,16,2,1,2,1,2,4,3,99999,3,30,5,3,2,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,140,24,-,
150121_0921,2,subjects,1,20,5,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,4,6,3,0.618978838,0.18083997,0.218432974,0.485845708,0.919021949,0.41237628,1,1,9,1,3,6,6,3,7,0,0,10,0,0,0,0,0,0,0,-1,2,100,90,-1,3,35,10,210,0,35,7,19,18,77,65,36,0,1,1,4,40,35,99999,99999,16,17,3,1,6,3,3,4,99999,3,35,6,3,5,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,220,37,-,
150121_0921,2,subjects,1,21,6,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,5,3,0.909215258,0.05911334,0.446727528,0.037791902,0.733675939,0.403132429,1,1,12,2,5,0,6,3,8,0,0,10,0,0,0,0,5,0,0,-1,3,30,90,-1,5,35,15,0,0,35,23,57,0,39,1,77,0,1,1,4,75,100,99999,99999,25,18,1,2,2,5,2,2,99999,3,30,6,1,2,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,15,3,-,
150121_0921,2,subjects,1,22,6,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,3,4,1,0.356674729,0.70107018,0.963017056,0.386343791,0.512224806,0.291540371,1,1,12,1,1,0,6,3,0,10,0,10,0,0,0,0,5,0,0,-1,3,150,200,-1,2,35,25,250,0,35,24,4,0,9,2,0,0,1,1,8,10,10,99999,99999,23,9,1,2,1,4,1,2,99999,3,30,6,2,5,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,275,46,-,
150121_0921,2,subjects,1,23,6,0,0,0,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,3,5,1,0.344008518,0.962318568,0.246705647,0.330619423,0.608815177,0.051519363,1,1,11,2,5,0,6,3,8,0,0,10,0,0,0,0,5,0,0,-1,3,50,56,-1,3,35,15,94,0,35,17,4,0,39,3,7,0,1,1,4,150,225,99999,99999,19,8,1,2,3,5,4,4,99999,3,30,6,3,4,0,0,0,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,109,19,-,
